ConsumerID,Frequency,Recency,Money
69066,5,172,3090
83304,4,80,1093
193935,1,50,777
211247,3,18,2229
174290,1,87,218
191602,1,57,209
39852,1,3,1754
129089,1,369,418
171044,2,116,348
137745,5,148,2114
182946,1,55,837
12135,7,19,1182
103862,1,176,996
20791,2,346,3735
51754,3,301,4980
12112,4,3,2970
151960,1,103,2032
108508,14,43,7753
172518,1,88,586
189830,1,42,797
181174,1,75,249
142591,1,294,119
146378,2,207,498
154493,1,226,498
117164,1,132,68
143304,1,154,109
133935,6,126,1494
155034,2,44,2590
160616,1,102,1494
145837,1,261,68
125279,12,222,4123
129066,1,361,109
115392,3,80,1404
181735,4,39,2551
132206,6,25,2924
52879,6,153,4991
106736,3,213,871
89424,6,202,2490
140862,1,259,249
103819,6,150,6994
111977,1,363,209
52381,4,304,3486
123550,1,356,34
45634,1,328,594
149020,2,238,1494
184675,1,107,99
192704,1,54,498
97476,2,349,1309
114290,4,306,2232
166736,1,117,109
122946,1,343,68
193331,1,197,34
104423,3,22,747
184048,1,63,109
207503,2,101,870
166132,1,118,396
195346,1,48,1793
186690,1,49,598
204002,1,196,872
150145,35,70,10456
157476,1,145,1234
141489,2,260,1245
112275,1,175,1992
153062,1,335,775
132833,1,303,34
130191,1,133,2392
72833,2,129,5078
181131,1,75,209
142093,14,12,8016
135146,5,278,2232
121535,3,182,1554
163819,4,74,10780
34963,3,187,7470
159405,1,237,498
163192,1,307,249
154536,1,184,249
172475,1,89,209
177991,1,106,34
195303,1,48,777
111150,2,117,588
57293,10,210,3442
128462,2,234,563
111648,1,363,626
186647,3,29,408
162345,1,161,119
207546,1,173,109
40479,1,338,109
137118,1,351,99
90251,1,305,996
15252,2,236,4482
102992,1,200,1026
179763,1,88,1188
188419,1,47,2371
171648,1,72,34
117991,16,17,2299
197075,2,20,846
118034,1,321,1757
197118,1,42,558
126690,1,325,1245
109335,1,206,1429
126149,2,228,327
109378,1,205,34
101220,1,207,249
188462,1,47,99
169876,1,131,714
145233,16,24,4791
187188,1,53,897
190434,1,41,1773
178532,1,58,34
127921,1,124,119
199090,1,134,119
107363,2,289,3289
161220,7,74,2172
52922,2,299,2666
149318,1,337,408
116019,2,337,2232
90792,1,333,1245
121578,7,12,10989
167563,2,33,204
155661,3,261,5827
51150,4,337,279
147005,1,211,209
126447,3,320,357
150792,2,297,598
138349,1,214,119
130234,1,197,1196
159448,1,208,119
164317,1,193,2988
116394,12,23,8749
141864,1,255,1953
167334,1,235,119
175824,1,44,837
124884,1,350,558
129793,2,351,2232
133374,1,323,119
150354,1,330,299
146773,1,221,209
138283,2,174,418
158844,1,232,34
166693,6,76,2093
193706,1,100,249
27011,19,28,3845
192163,3,68,592
20064,11,75,2739
158203,5,4,7999
175183,1,50,249
183673,3,103,1235
69461,1,230,418
149713,1,292,119
141223,4,240,204
185216,1,77,279
126258,1,141,996
160218,4,20,594
111439,3,13,1475
148316,10,131,4443
177198,2,104,2520
143238,1,288,2209
140321,1,305,34
165296,1,168,170
109278,1,207,99
145399,1,223,209
128419,1,136,299
164655,4,19,8568
90022,17,10,11160
181635,2,32,996
198615,1,51,777
191668,1,95,34
73042,3,291,2190
143261,1,285,119
126281,1,141,297
160241,1,190,2988
177221,1,173,2112
111416,1,176,396
186590,2,132,598
154768,2,106,675
188728,1,76,594
146278,2,174,3486
134871,6,270,1773
100911,1,338,209
125379,1,374,1494
170746,1,130,209
126381,1,125,209
111316,2,289,498
136786,1,352,249
145276,5,211,1023
116889,1,197,102
15086,1,274,99
160341,2,127,996
134848,111,4,23591
126358,2,132,272
145299,4,9,2988
170769,1,48,797
154791,3,20,715
14107,1,44,3762
188751,1,75,249
179259,1,40,34
100888,1,217,209
57436,4,218,396
91396,5,245,2241
146301,2,207,238
111339,1,177,388
113354,2,43,1494
114851,2,144,1554
190766,1,65,74
144240,1,103,119
168708,1,59,34
136909,6,274,2990
147314,1,275,68
158303,1,274,68
102949,1,203,119
212160,1,173,34
178200,1,105,507
212083,1,119,249
134748,2,326,558
25614,1,234,249
80891,1,371,249
90383,2,314,747
124343,2,313,508
156806,1,145,299
200158,1,75,249
178223,2,81,905
168731,1,59,102
190666,1,55,777
156165,9,213,5626
47031,2,94,102
212183,1,173,99
212060,1,119,644
156706,2,324,2640
90360,9,260,2079
68966,6,193,9303
134771,3,220,3056
102926,1,204,198
81432,17,44,11044
105325,13,92,20227
183573,1,66,119
159182,5,12,6501
130795,2,237,996
132372,1,256,1794
156265,1,340,209
147775,1,275,34
28654,4,176,1494
106902,1,153,249
174181,2,109,558
158744,1,70,299
176185,2,39,198
167234,7,12,4380
70463,2,317,1528
141764,1,224,68
184214,1,82,279
157201,2,229,1494
105966,5,137,1693
148711,1,339,209
131731,3,273,313
80496,1,240,996
193165,1,93,109
169710,1,130,1245
152730,2,13,4996
166793,1,117,736
121844,3,13,3696
194101,1,43,249
138824,1,192,1026
1641,8,218,2739
140828,1,321,109
157808,1,312,34
172807,1,129,2301
199156,2,83,238
186713,4,13,5699
167729,2,25,416
34004,4,189,10425
99809,6,130,3606
42955,2,176,4680
203693,1,184,109
172750,1,89,612
197141,1,42,34
118804,13,35,2823
186813,1,84,777
162179,3,19,1743
137788,1,257,3018
153766,1,260,99
22497,5,2,1245
151851,4,230,1217
163258,1,306,109
90417,2,342,381
118893,1,317,34
109401,1,203,249
161343,1,227,249
127360,5,130,4731
162279,7,21,1373
152787,1,146,1196
84031,1,129,1196
117868,18,9,16038
187749,1,47,797
110337,2,153,495
119829,1,362,279
153666,3,131,627
152830,1,148,34
171771,1,111,34
150815,22,3,2074
105866,8,201,1947
198177,1,52,797
195180,2,74,277
184114,1,57,877
185688,1,71,498
141323,1,293,243
131831,1,356,279
107440,2,137,204
173145,1,89,612
116832,8,71,2287
195080,4,16,5094
142259,1,46,897
8534,5,129,5326
161243,4,266,204
120865,5,132,2879
64552,1,364,2790
164194,2,187,102
151751,2,225,578
184752,1,173,119
173686,1,118,209
46470,9,118,3550
165757,2,90,4482
80430,2,12,4629
174081,1,104,498
191227,1,94,1494
97410,16,51,4334
89086,1,39,418
182737,1,173,209
186152,1,152,34
194144,2,16,418
605,1,306,249
71940,5,148,3866
148611,1,345,1953
157101,2,299,660
157267,1,265,1494
96769,4,232,2475
183212,1,58,837
123782,6,304,1973
149252,1,338,119
157742,2,267,498
174722,2,259,1796
157908,1,307,249
132272,1,258,34
166398,1,163,1495
183378,1,58,119
132438,1,369,418
88445,4,89,736
140928,1,287,299
113915,4,264,2022
130729,2,276,528
139385,1,214,209
172707,1,138,996
187526,1,54,777
167629,2,57,777
184609,1,82,857
56998,2,359,895
50171,5,141,5602
206667,2,110,68
180699,1,129,996
176285,1,110,34
41515,1,245,1784
193265,1,171,198
133669,1,301,119
155727,1,265,34
104028,1,176,209
142325,1,260,299
107297,1,153,2289
103387,4,83,1992
168270,2,46,916
172684,2,72,528
142302,2,181,1494
134310,3,118,1907
154327,1,227,249
159282,1,208,209
90317,1,367,238
130400,1,374,249
129355,1,348,249
138724,1,344,209
147380,2,129,1992
121744,1,348,0
178323,1,108,34
153855,4,85,2273
179325,1,111,299
4515,9,177,16866
199056,1,45,897
14173,7,94,8954
195137,1,179,209
169667,1,130,68
155770,1,268,34
92498,2,58,2682
83842,1,336,299
207712,1,170,249
42560,5,211,1095
170669,1,156,1196
161154,12,172,2286
102013,18,2,4539
169810,1,110,99
145342,2,237,238
117825,10,140,476
169644,1,131,249
144340,1,102,249
27947,13,8,4074
82468,7,55,2490
193099,1,94,209
159139,1,146,2064
181197,3,56,837
166298,1,67,109
133912,3,281,627
103785,1,177,209
167795,2,30,2093
105359,3,17,1434
201755,4,11,4326
147237,9,188,2637
16045,2,174,3486
157642,3,254,401
167772,1,59,209
121910,1,132,1992
103885,4,58,1279
159239,7,102,3820
147214,6,49,2040
159780,1,270,204
78458,1,365,99
133812,1,313,279
124443,1,349,170
155870,1,313,498
167895,1,135,209
164755,4,90,792
165253,2,87,4421
190225,2,3,142
167672,2,50,837
134210,3,275,3408
113815,1,362,249
139285,1,285,209
193640,1,92,249
103487,1,199,418
183739,1,110,34
175724,1,56,279
192999,4,0,6633
123241,4,56,693
139926,8,143,5658
175226,2,40,1473
61973,1,331,109
131270,2,304,208
182671,1,173,996
150254,1,232,209
191768,1,81,1494
149813,6,101,272
183112,3,37,897
77556,8,17,1763
57502,6,90,1443
141157,1,294,209
168797,1,98,299
203670,1,142,348
191127,1,135,747
165196,2,10,617
133769,2,315,218
44,3,309,594
102883,1,206,249
142425,1,330,34
146212,1,221,209
154868,1,212,249
185754,1,105,209
127383,6,30,5952
152853,1,139,715
118970,11,53,3679
108399,8,129,4979
144197,4,42,170
206710,1,120,279
84844,3,306,996
110314,1,203,209
198054,1,41,498
117055,5,184,2077
162256,1,87,209
172584,1,129,102
118727,1,318,209
187626,1,53,897
75541,3,48,5628
206567,1,121,327
127483,2,324,747
118870,1,317,1305
154625,1,181,102
118827,2,255,2988
163281,1,305,34
206610,3,80,1674
170812,1,73,99
162156,1,150,299
144297,1,102,297
194267,4,58,2155
185611,1,54,857
71070,10,98,2988
139826,8,125,4524
128757,22,93,5512
170712,6,192,2340
154725,1,181,109
74316,8,257,4186
106527,3,328,1160
85969,1,356,2610
166627,1,117,598
151728,1,245,249
160384,1,187,109
72544,4,225,1483
185711,1,71,297
160284,1,190,249
148382,1,315,2270
120742,2,314,1959
129398,1,368,299
128857,1,352,598
165153,1,239,34
194367,1,122,119
151628,1,247,279
192306,1,102,836
158678,1,67,99
141698,4,11,10448
104821,16,117,10143
130291,1,314,996
87841,1,174,2988
184148,1,83,279
115896,4,150,2238
79351,9,185,4843
112979,1,338,68
133208,4,320,996
27486,3,198,2490
138449,1,229,119
201698,3,130,5976
192329,1,100,249
36878,6,79,891
193208,3,18,2449
183839,1,57,109
185050,1,54,777
141389,1,283,34
166859,1,115,209
193540,1,53,857
104798,1,175,2988
113288,2,149,418
166527,1,117,249
52979,3,349,693
149547,2,218,340
156972,12,38,2475
136411,7,62,3790
119431,5,61,3814
168874,2,53,1833
131997,11,43,11245
97705,1,362,1245
64077,2,112,965
139660,1,366,209
212249,1,171,119
102783,6,74,1494
153723,1,294,119
8468,1,372,249
135246,3,98,836
114685,2,258,3168
156640,4,193,2520
185877,1,53,897
59099,6,193,658
190291,1,42,498
64386,6,24,2698
168897,1,56,2451
207603,1,173,2990
139683,2,248,408
195246,1,100,99
42119,2,354,996
52152,3,245,4500
37373,1,362,99
156663,1,338,249
134937,1,284,299
151585,1,273,34
86012,13,130,8910
128130,6,5,2031
160175,4,62,2988
101077,1,354,1129
119972,2,315,1584
91585,2,276,792
137622,1,278,249
154934,1,211,99
129464,1,328,249
145442,1,103,297
206776,5,9,1151
205565,1,43,68
75584,6,74,2240
196073,1,43,797
170603,1,130,4195
197284,1,45,777
162783,1,263,209
171482,1,129,2392
188794,2,73,604
188253,1,49,797
163324,1,151,299
109544,2,273,1485
83404,7,226,3627
58272,5,244,744
143404,2,193,2241
186856,2,20,296
160716,1,67,119
204168,1,40,777
115687,2,271,1245
110941,4,181,1576
114190,2,311,942
132999,1,256,102
118761,1,317,119
144901,1,238,498
152896,1,146,249
183607,1,65,249
172641,2,80,5421
194035,2,17,418
50941,4,7,6066
164821,1,139,996
143427,3,198,836
21604,2,177,1494
121369,1,332,119
60310,1,352,249
155329,1,269,119
55687,3,140,327
132976,1,256,418
165362,1,138,209
86839,4,35,1781
72776,1,34,1495
123716,2,324,2361
95329,2,343,2241
98246,10,182,1348
106404,9,249,2635
140696,2,298,238
156431,1,144,299
173743,1,117,299
181901,1,178,209
175558,1,59,1584
201028,4,6,1479
9527,17,62,1792
176351,1,109,119
104589,4,19,4581
184509,2,56,1196
150088,1,355,279
79119,1,326,498
705,1,71,209
201821,3,36,747
71840,6,245,2121
158246,5,114,1245
97310,8,262,2515
17685,1,361,498
79998,4,254,1095
195678,3,55,1992
185445,4,26,2490
207171,3,118,693
91794,10,17,3427
146235,11,7,4971
182780,1,44,837
200092,1,173,1116
178366,1,108,279
161386,5,105,2017
74482,3,256,2739
124509,2,105,1743
149152,1,341,99
128923,3,314,937
158137,1,298,109
176053,2,89,717
151794,7,71,11794
169106,7,42,2379
197779,2,42,888
146544,4,191,4482
147171,1,217,598
146839,1,213,119
129859,2,337,1245
129232,3,19,627
80825,2,260,1692
164151,1,243,34
108133,1,277,249
159073,2,183,3486
145110,8,91,1992
170835,1,72,1494
127460,18,3,7442
119640,14,74,3726
94502,3,200,4731
206544,4,0,1164
135375,1,167,119
178993,1,97,249
91253,2,306,218
16254,1,350,109
162422,1,159,34
207380,2,86,498
178157,1,106,598
152687,1,148,133
198077,1,41,99
5783,1,41,777
58063,8,12,6355
126524,1,346,2376
101681,1,202,109
118993,1,316,34
163115,1,263,99
171814,1,123,249
171273,1,113,99
174622,1,114,297
182442,1,74,209
199013,2,7,2178
95538,4,93,2610
161881,1,149,777
111273,6,194,2739
135916,1,226,209
157310,1,308,328
165130,1,239,198
132667,1,256,249
41681,1,289,299
149979,1,132,1743
172850,3,33,747
155538,4,26,1293
160407,2,92,488
133603,3,4,277
172309,1,140,2660
143636,5,219,4096
154702,1,184,358
45863,3,285,3227
142800,1,292,119
72667,3,348,5475
125488,1,347,249
143095,1,288,897
150915,1,234,279
60533,6,18,10929
185986,5,0,4390
169172,1,56,837
105734,4,72,3090
63450,3,145,2490
17751,1,214,1114
132129,2,368,747
35063,2,238,498
194642,1,143,209
51877,1,177,1494
166232,1,69,109
149418,15,104,4051
140762,16,10,1872
54817,11,25,6061
183046,1,65,249
130895,3,134,2391
157576,2,190,498
174390,1,104,1495
106636,1,153,209
122239,1,373,249
174888,1,44,933
115292,4,258,4457
139551,2,329,102
132106,1,367,498
148920,1,260,68
167961,5,53,1734
201260,1,55,1773
204506,1,40,498
170878,3,18,1517
179534,1,40,777
189687,1,40,598
159305,1,240,119
172375,1,111,34
192604,3,20,4485
103696,17,85,4980
141993,6,34,713
112352,2,337,594
150649,1,333,68
163719,1,264,209
41492,7,36,5834
204529,3,1,1730
117330,2,86,4980
95063,6,88,994
189664,1,40,299
90649,5,162,1494
112375,1,362,1494
137347,1,368,198
132933,1,257,34
146003,1,244,249
108674,1,137,747
164260,6,41,6314
172916,1,128,209
93334,18,36,8429
195807,1,47,119
181074,2,10,68
127217,1,173,249
101990,2,314,396
56789,6,210,2079
85176,1,348,249
110646,1,200,34
172418,1,90,249
39952,2,88,2376
41249,8,36,4903
170646,2,56,2093
206235,1,52,777
179302,7,47,442
187958,1,47,777
127692,1,136,119
162488,1,158,249
153162,1,299,119
144463,8,223,371
144506,3,1,3231
153832,1,245,119
101724,1,181,996
152621,1,209,548
127194,1,175,996
127151,1,175,2988
119036,3,174,3675
118495,5,202,1041
145176,3,143,680
143965,1,285,209
179036,1,105,279
117264,17,3,9243
189189,1,42,498
171705,1,113,249
180361,2,25,837
185943,1,157,747
75309,1,290,279
133835,4,173,1089
154393,1,228,99
163049,1,264,209
177287,1,178,1156
99952,1,283,279
91296,1,225,498
35106,2,318,1995
142491,1,329,299
54751,1,353,99
120533,2,161,133
199617,3,27,595
185920,1,53,897
103762,1,200,249
99975,5,10,4157
177264,1,178,1992
56523,1,350,532
112418,1,360,209
111877,1,340,1794
137845,1,257,209
194576,1,179,1095
105491,16,101,12083
130961,9,1,3250
176660,1,55,109
192063,1,71,249
193474,1,71,249
139617,1,366,218
150692,3,115,2180
122305,1,373,299
142534,1,300,249
159348,1,237,209
168004,2,181,2241
151190,1,154,209
166189,3,42,1495
148877,8,5,4353
53022,12,63,4482
165691,3,194,5976
36835,4,162,9421
132063,5,209,904
114751,2,240,68
140719,1,217,34
157533,1,144,279
174347,1,104,209
179863,2,28,598
125422,5,192,2512
134078,1,327,68
155804,5,191,2928
75979,2,303,498
101947,1,200,498
96208,1,181,209
138492,1,230,249
147148,2,208,418
190832,1,135,3924
182803,1,50,797
178389,1,107,297
124818,19,4,6036
107506,3,122,2337
95604,8,205,2270
164864,2,86,804
191459,1,134,119
180404,2,30,1455
126547,5,61,5355
189060,1,46,249
171748,3,85,696
152017,1,103,249
134705,2,331,452
84008,4,200,996
163092,1,263,209
143361,1,255,299
51050,1,181,747
178134,1,106,109
161320,5,201,1682
169976,2,71,3106
169435,2,38,1196
119663,2,298,348
74705,5,176,6787
127821,1,348,498
153789,1,228,238
145133,2,240,238
152664,1,148,279
164217,3,102,4736
138990,10,29,1236
193431,1,71,279
176119,1,109,34
88379,5,48,4180
113022,1,371,102
130334,2,303,136
155561,3,214,1245
167463,1,114,209
90151,9,27,1287
116119,1,132,249
187088,1,48,777
177891,1,106,598
198990,1,46,566
107463,1,369,3209
195203,1,101,495
119906,1,360,136
178432,1,106,1188
99348,1,363,249
207105,1,169,119
207646,1,171,109
186547,1,158,238
179334,4,62,825
36735,22,24,3624
187824,1,46,381
201887,3,100,696
184907,1,81,299
11265,6,209,2988
53715,1,189,1136
170844,1,72,299
159437,1,209,119
176417,1,108,695
167927,1,135,249
133944,14,170,1716
107595,1,118,99
176394,2,82,418
167904,2,130,996
159414,1,236,1524
125454,1,371,627
108474,1,364,238
124575,1,348,837
150924,1,234,109
135341,3,101,1542
177296,12,9,1568
43187,5,6,5509
157399,3,60,2490
206842,1,119,249
140419,6,15,3568
191359,1,134,119
174379,1,104,99
189862,1,42,697
41690,3,173,3887
186281,1,157,532
60167,1,350,249
194276,1,174,836
152321,1,210,1674
119002,8,10,20632
63107,9,57,2301
114047,8,50,2490
191336,1,93,34
125949,2,131,1335
108969,2,203,3984
140396,2,220,418
157376,1,307,249
174356,1,104,209
206201,1,52,299
75009,3,345,495
135982,5,162,1386
152962,1,261,209
58029,1,324,109
131027,1,367,34
97067,6,129,3331
206301,1,51,897
191236,6,64,1110
171339,9,11,3861
40147,4,135,836
192238,1,71,119
182746,2,19,797
95006,2,7,352
128889,2,306,4046
162849,1,195,1494
157276,1,146,996
172341,1,90,299
103519,8,47,2789
172318,2,75,598
182769,2,43,897
138358,5,100,3282
191259,6,10,1593
138020,1,314,4029
137479,4,224,204
128989,1,350,747
129530,1,262,249
146848,3,116,204
182869,1,127,209
194771,11,30,757
39111,16,8,3795
173377,1,129,1992
126851,4,8,3277
160811,3,13,5852
139417,1,367,68
159314,5,133,1564
148909,1,224,358
193274,1,174,594
170303,1,158,99
83499,12,87,3518
170944,4,32,136
182846,11,6,3089
71474,1,55,1743
193297,1,174,3528
49539,5,173,5838
148886,1,224,299
96065,2,143,1743
161452,1,131,777
126951,1,141,996
105434,2,373,1095
105557,3,213,2128
139394,3,203,170
160911,1,187,408
62105,3,174,1019
127492,9,123,1151
115985,12,80,2779
186822,1,66,74
144372,1,290,836
158435,1,270,34
169842,2,126,418
132965,1,256,209
134044,3,130,2241
161352,1,227,209
212292,3,125,204
185245,1,54,299
186181,2,15,6336
168906,1,56,1727
107933,5,239,2760
141432,1,283,136
133403,1,305,249
124452,3,91,515
143436,4,208,535
185886,1,161,99
160416,2,184,498
86639,11,42,8779
178793,1,123,249
180370,1,40,498
108869,7,10,1290
197350,2,44,1694
183871,1,57,965
140496,1,302,249
81561,5,184,2241
102122,2,170,627
201764,1,179,897
195773,1,183,996
164887,1,139,2392
147907,3,138,1494
112450,1,215,2887
119102,2,330,594
150824,5,202,945
123516,2,317,3199
129430,1,335,249
149888,2,193,2490
167827,2,19,777
52656,1,58,119
174479,3,40,916
179434,1,84,209
118461,1,75,1494
179729,1,89,209
157499,1,144,99
169401,2,85,418
109510,1,368,249
128494,2,190,1494
35676,2,320,1494
130904,1,344,119
106559,2,65,508
111909,4,47,1992
163851,8,26,10268
179829,5,41,3488
129968,3,38,2574
189321,1,42,777
78026,3,86,6276
102417,1,204,897
155438,1,275,249
154359,1,185,119
165766,1,139,99
144867,1,103,279
52556,2,173,2490
130804,1,292,1098
87518,1,356,249
101581,1,201,119
156274,1,340,279
76111,2,220,198
103058,6,11,6384
207280,1,120,249
86539,28,4,4834
164830,2,113,418
190257,2,37,797
163951,2,130,4184
129868,1,351,209
112009,1,362,249
121501,1,332,119
164787,1,167,249
133503,11,18,3216
166802,1,116,249
3811,7,175,19134
185786,1,105,299
122437,1,355,498
154064,1,213,119
207180,1,151,99
176294,1,110,358
154900,1,212,34
57027,3,49,2799
165866,3,134,102
156374,1,145,837
153423,1,298,34
132865,4,216,3502
143931,7,225,1842
132029,1,314,495
153964,1,219,119
92596,13,2,5053
168840,1,56,837
152026,2,52,198
109410,4,160,1055
101086,1,357,109
126556,1,363,2988
117900,2,189,1045
143370,1,255,34
178398,2,72,396
195378,1,47,34
151883,2,4,836
169908,1,130,209
12201,2,355,996
186722,1,97,299
195212,1,101,209
151385,1,248,279
143393,1,254,99
177353,1,174,3186
176855,1,130,627
166968,1,116,238
192272,1,101,119
116028,15,9,6281
158312,1,230,558
107372,4,287,4482
102958,2,171,598
125013,4,205,1593
153898,1,223,209
138415,2,181,981
127953,1,126,99
70472,5,48,7083
113088,10,54,6723
141355,9,65,6996
200951,1,51,747
153257,2,136,238
161913,2,149,498
193340,3,61,102
138956,9,51,4074
190400,1,41,1046
153357,9,24,2773
128053,4,104,204
84601,1,304,884
130466,3,87,777
190323,1,41,249
147784,1,275,209
207137,1,152,209
181910,1,177,2192
156440,1,144,109
127887,1,140,209
138458,1,229,249
93927,1,312,102
102583,9,175,5190
112988,4,289,238
119397,1,318,109
75945,1,349,209
59131,3,273,447
138481,5,87,170
207237,1,121,612
181767,6,10,1839
190300,1,42,198
190423,1,41,897
172441,1,90,34
146971,1,205,119
163785,1,161,209
181810,1,104,249
102560,1,181,996
17156,5,176,6955
129825,3,139,4012
207778,2,165,545
138315,1,215,68
128030,1,125,279
126015,9,87,10720
179872,2,24,3945
15384,22,28,7566
140330,10,10,5398
138581,3,178,3124
18630,4,76,4482
117359,1,197,209
171880,1,111,249
148986,4,190,2079
106370,1,217,209
115026,3,183,1634
129925,1,355,119
183782,1,109,109
128428,1,326,209
171780,1,123,249
127787,8,10,2241
174313,1,86,2628
171239,1,72,34
192338,1,100,249
95942,3,133,5727
140353,1,304,99
126656,1,326,119
136443,1,215,209
149009,1,255,249
183682,1,126,68
144538,9,36,13454
195312,2,47,897
20757,5,281,5088
125554,5,314,1953
140957,1,286,209
141455,1,315,109
49144,1,322,249
116898,1,289,1494
177253,7,132,2990
115487,1,198,249
203968,1,183,209
166925,1,117,357
64143,6,27,5895
194210,2,12,1863
143270,3,130,2739
107472,1,175,2291
99443,1,234,34
125411,4,320,1016
116128,1,132,299
151926,1,174,3069
89115,2,287,498
150881,1,354,897
124913,1,349,119
177396,1,173,279
132942,2,210,68
168740,1,59,99
139583,5,29,1756
181867,9,47,2444
192195,1,70,1494
127426,6,232,1402
130927,1,337,34
151485,1,232,1794
146410,1,212,249
212753,1,172,795
193440,1,71,249
105600,16,39,19090
158212,14,0,8421
154425,1,227,1494
96944,5,340,408
1716,4,236,2433
114883,1,374,837
162454,1,159,209
123539,3,326,1395
135441,1,307,833
84501,2,265,238
153798,1,228,1794
147884,1,216,249
166868,1,115,297
174256,1,129,1672
182912,1,43,777
110071,7,28,13452
197811,1,45,877
111986,2,349,4278
122314,1,373,249
130970,2,224,626
154525,1,185,418
126885,1,175,2392
32659,3,169,2092
145869,1,287,498
69198,3,201,746
163928,1,195,34
129055,1,369,558
146510,35,12,19629
189255,1,42,797
164953,5,165,1254
120542,2,72,3017
32759,4,131,4233
68557,6,126,2877
137313,2,341,537
120499,1,333,418
156297,1,338,1245
163828,3,179,627
139483,1,230,34
145969,1,222,279
64086,20,18,5044
187283,1,48,34
178627,1,49,897
172384,3,86,747
99543,1,335,876
110612,5,280,2490
141498,1,282,594
165053,1,241,68
132842,1,303,249
156397,1,145,209
131070,4,89,11002
179268,1,96,2088
166825,4,19,3672
178727,1,112,249
175481,2,10,1184
197711,1,45,905
22772,6,174,2340
176251,5,1,792
179168,1,84,34
201721,10,11,3876
141959,1,224,398
192899,1,53,897
133801,4,128,3288
150781,3,265,1395
158939,1,240,68
167429,1,115,34
184741,1,106,68
184409,2,48,777
81936,4,322,4654
159271,1,209,204
125311,1,349,209
176560,4,40,1998
100150,8,94,11174
132567,7,30,3337
11076,2,92,2292
98939,10,58,11360
151090,6,15,7719
133778,1,322,198
159248,1,240,1992
107429,1,202,249
115587,11,10,5642
184718,1,106,279
108308,1,313,1275
124409,1,350,136
141057,4,160,996
125620,1,346,996
178289,1,71,594
181206,3,28,6072
202932,1,43,897
185620,3,4,176
164226,4,61,4731
54428,2,236,3107
83974,1,195,249
183012,1,66,1188
132072,1,349,1953
127326,9,286,2610
161286,2,263,1714
110346,5,283,4365
131740,1,342,34
122703,2,360,388
149052,1,338,249
105391,1,285,198
155527,5,22,8337
183244,1,66,68
24335,8,193,3984
112075,1,361,34
137545,2,296,498
162683,1,135,68
60210,2,255,297
163685,1,265,34
103662,1,199,119
165932,1,162,209
147037,1,210,209
191402,1,135,297
102683,5,11,9195
128823,3,6,4368
103685,10,137,2880
180974,3,57,204
154293,6,14,4482
49782,13,5,3828
146135,1,222,99
191425,5,4,5983
154834,1,102,249
137522,1,368,249
112052,1,362,1495
119331,1,357,299
86373,5,200,1417
189364,2,12,1482
178959,1,105,34
177462,2,11,2490
135507,4,297,629
9061,1,139,1308
21627,3,186,3870
167970,1,188,299
101624,1,201,836
206676,1,120,297
150658,2,285,558
51016,1,319,747
164721,1,135,279
152819,1,148,209
101647,5,42,7728
128328,3,0,1245
123582,2,54,594
84335,5,21,812
178936,1,49,837
157542,5,6,2241
152796,2,10,1248
114090,3,254,2857
130861,1,344,299
87409,5,181,2949
140230,1,224,249
166759,2,85,498
168763,9,1,1438
142368,6,69,1160
20591,7,4,5727
176921,4,12,2490
117230,1,324,357
99918,2,307,891
54219,1,336,1245
125388,5,271,1743
149447,2,231,238
194233,1,174,209
90658,16,7,29037
169699,17,7,14632
116921,17,14,6099
177857,2,26,1016
186679,1,49,897
107638,1,354,34
151760,1,273,34
177230,1,173,996
212149,1,173,996
194542,1,133,357
194837,8,10,5884
133108,9,110,2079
195169,1,70,74
99609,1,217,209
64856,4,259,1062
141266,1,294,209
156563,4,152,5382
105623,6,90,1351
193108,1,94,34
168465,1,61,249
62248,9,159,7636
120774,1,367,1116
154402,1,227,109
171714,1,112,279
188694,1,76,34
117857,1,318,204
134837,1,330,68
142500,2,297,102
139251,1,283,249
171382,1,123,418
159480,1,240,119
170778,1,58,598
127117,1,176,1136
131531,1,314,498
22606,2,274,996
165823,1,138,279
139560,1,230,109
148511,1,324,249
141564,1,281,209
153466,1,296,34
148843,1,225,498
163015,1,265,1434
57963,5,111,894
188485,2,40,877
172507,1,89,498
197977,1,52,897
171173,1,73,204
145703,1,238,498
84767,1,351,209
155195,1,181,68
180665,1,129,3056
182935,1,55,498
181601,1,75,498
77883,10,193,2202
119540,11,153,5087
191093,1,134,1196
111173,21,173,3146
120665,5,112,715
156131,1,325,249
191634,2,76,418
103894,1,199,109
103353,1,205,1494
173443,1,128,279
184950,3,19,654
175458,2,12,1788
167638,2,53,777
104289,3,14,4482
155736,2,97,3168
131093,15,260,5522
142995,3,246,136
121601,3,279,3289
160307,1,189,418
128932,1,351,2490
146244,1,220,209
162079,2,149,1692
37010,2,314,68
106061,4,271,136
153128,1,329,34
145308,1,245,558
106602,3,118,747
174522,1,116,34
144767,1,174,209
152587,2,130,68
114651,6,14,9852
117568,6,181,4680
177164,3,42,1607
123307,1,132,594
169006,2,11,857
81023,5,90,13412
160350,1,189,2988
140121,2,264,1196
115149,1,133,2990
126224,2,43,606
143536,3,203,1794
151694,4,123,408
131963,1,371,209
97837,2,342,747
134880,1,322,109
194001,1,50,209
98146,7,116,3435
185345,2,39,837
134405,4,174,9642
212192,1,173,3228
72676,12,219,5303
